Description:
	Nichia Light Emitting Diode (LED): NSPU510CS
	http://www.nichia.co.jp/en/product/uvled.html
	UVA Illuminant
	Relative spectral power distributions [S(lambda)] for wavelengths lambda = 300 nm to 830 nm at 5 nm intervals
End
Spectrum:
	300	0.0000
	305	0.0000
	310	0.0000
	315	0.0000
	320	0.0000
	325	0.0000
	330	0.0000
	335	0.0000
	340	0.5680
	345	0.5674
	350	0.7100
	355	0.9937
	360	1.7563
	365	5.6078
	370	33.3331
	375	97.4552
	380	52.7568
	385	22.3096
	390	8.6154
	395	4.1894
	400	1.9493
	405	1.1386
	410	0.7100
	415	0.6389
	420	0.5680
	425	0.4969
	430	0.4259
	435	0.0000
	440	0.0000
	445	0.0000
	450	0.0000
	455	0.0000
	460	0.0000
	465	0.0000
	470	0.0000
	475	0.0000
	480	0.0000
	485	0.0000
	490	0.0000
	495	0.0000
	500	0.0000
	505	0.0000
	510	0.0000
	515	0.0000
	520	0.0000
	525	0.0000
	530	0.0000
	535	0.0000
	540	0.0000
	545	0.0000
	550	0.0000
	555	0.0000
	560	0.0000
	565	0.0000
	570	0.0000
	575	0.0000
	580	0.0000
	585	0.0000
	590	0.0000
	595	0.0000
	600	0.0000
	605	0.0000
	610	0.0000
	615	0.0000
	620	0.0000
	625	0.0000
	630	0.0000
	635	0.0000
	640	0.0000
	645	0.0000
	650	0.0000
	655	0.0000
	660	0.0000
	665	0.0000
	670	0.0000
	675	0.0000
	680	0.0000
	685	0.0000
	690	0.0000
	695	0.0000
	700	0.0000
	705	0.0000
	710	0.0000
	715	0.0000
	720	0.0000
	725	0.0000
	730	0.0000
	735	0.0000
	740	0.0000
	745	0.0000
	750	0.0000
	755	0.0000
	760	0.0000
	765	0.0000
	770	0.0000
	775	0.0000
	780	0.0000
	785	0.0000
	790	0.0000
	795	0.0000
	800	0.0000
	805	0.0000
	810	0.0000
	815	0.0000
	820	0.0000
	825	0.0000
	830	0.0000
End
